group,year,date,isFemale,focalID,adult1,adult2,adult3,adult4
4,2019,5/10/2019,0,M159,M152,,,
4,2018,7/14/2018,0,M046,,,,
4,2019,4/12/2019,1,M204,,,,
3,2019,5/9/2019,1,M082,,,,
3,2018,9/7/2018,0,M080,M036,,,
3,2017,4/22/2017,0,M081,M042,,,
1,2014,7/21/2014,1,M344,,,,
3,2018,3/9/2018,1,M082,M034,M027,M035,
4,2018,5/18/2018,1,M184,,,,
4,2017,4/6/2017,0,M174,,,,
4,2014,9/9/2014,0,M152,,,,
3,2013,11/4/2013,1,M016,,,,
1,2017,6/20/2017,1,M285,,,,
4,2018,6/22/2018,1,M139,,,,
3,2019,1/29/2019,0,M011,M049,,,
3,2018,5/8/2018,1,M494,,,,
3,2019,7/25/2019,1,M005,M091,M021,,
3,2019,3/22/2019,1,M338,,,,
4,2015,9/27/2015,0,M152,,,,
4,2014,4/9/2014,1,M157,,,,
3,2015,7/22/2015,0,M006,,,,
4,2019,4/11/2019,1,M554,,,,
3,2014,4/11/2014,0,M045,,,,
4,2019,3/6/2019,0,M241,,,,
4,2017,6/3/2017,0,M242,,,,
4,2016,3/4/2016,1,M190,,,,
1,2017,12/3/2017,0,M404,,,,
1,2016,4/24/2016,1,M272,,,,
1,2015,8/29/2015,0,M316,,,,
4,2019,9/8/2019,1,M129,,,,
3,2013,9/1/2013,0,M019,,,,
4,2017,4/10/2017,0,M167,,,,
4,2015,8/18/2015,1,M139,,M211,,
3,2017,3/9/2017,1,M049,,,,
2,2013,5/27/2013,1,M417,,,,
3,2016,5/27/2016,0,M044,,M003,,
2,2014,4/9/2014,0,M422,,,,
1,2014,9/29/2014,0,M332,,M263,,
3,2017,5/15/2017,0,M080,M020,,,
2,2015,6/24/2015,0,M420,,,,
3,2019,6/20/2019,0,M052,M093,,,
1,2017,2/18/2017,1,M284,,,,
4,2015,5/11/2015,1,M144,,,,
4,2017,4/26/2017,1,M164,,,,
1,2016,5/2/2016,0,M336,,,,
1,2018,1/24/2018,1,M274,,,,
3,2019,8/4/2019,0,M237,,,,
4,2017,6/11/2017,0,M210,,,,
3,2017,8/15/2017,1,M009,M047,,,
3,2016,11/4/2016,1,M051,,,,
1,2016,9/10/2016,0,M319,,,,
3,2018,5/20/2018,1,M002,,,,
3,2017,2/12/2017,0,M086,M113,,,
3,2017,8/7/2017,0,M495,,,,
4,2016,11/14/2016,0,M246,,,,
3,2019,9/16/2019,0,M020,M035,M026,,
4,2017,5/3/2017,0,M201,,,,
4,2017,5/18/2017,1,M123,,,,
1,2017,2/28/2017,1,M262,,,,
4,2016,7/1/2016,1,M173,,,,
3,2017,5/2/2017,1,M100,,,,
1,2018,2/5/2018,1,M263,,,,
4,2019,9/7/2019,1,M129,,,,
1,2015,3/4/2015,1,M306,,,,
3,2017,9/15/2017,1,M071,M022,,,
1,2016,11/7/2016,1,M313,M392,,,
3,2018,4/4/2018,1,M021,,,,
4,2017,5/11/2017,1,M551,,,,
3,2019,4/28/2019,0,M074,,,,
4,2018,2/28/2018,0,M147,,,,
4,2018,8/11/2018,1,M182,,,,
1,2015,6/6/2015,0,M333,,,,
3,2018,3/7/2018,0,M073,M026,,,
3,2018,9/30/2018,0,M376,M044,,,
3,2017,9/20/2017,0,M110,,,,
3,2019,6/18/2019,0,M033,M053,M113,M091,M044
3,2017,7/23/2017,0,M044,M005,,,
3,2018,7/18/2018,1,M113,M027,M086,M035,
4,2018,6/28/2018,1,M187,,,,
1,2016,5/11/2016,1,M282,M296,M305,,
4,2019,2/27/2019,1,M236,,,,
1,2015,8/20/2015,0,M376,,,,
4,2019,7/4/2019,1,M150,M214,M246,,
3,2018,4/18/2018,0,M376,M495,M011,,
3,2018,5/16/2018,0,M008,M036,,,
3,2019,7/5/2019,1,M005,M044,M020,,
2,2017,9/13/2017,0,M373,,M420,,
4,2018,4/7/2018,1,M546,,,,
4,2018,1/27/2018,0,M179,,,,
1,2016,2/13/2016,1,M384,,,,
3,2017,5/10/2017,1,M082,,,,
3,2014,5/8/2014,0,M001,,,,
4,2018,2/12/2018,1,M135,,,,
4,2016,8/14/2016,1,M191,,,,
3,2015,7/2/2015,1,M027,,M004,,
3,2017,5/12/2017,0,M091,M079,M033,,
4,2017,7/8/2017,0,M147,,,,
4,2019,6/29/2019,1,M546,,,,
3,2018,7/30/2018,1,M067,M025,M048,,
4,2017,9/26/2017,1,M231,,,,
1,2017,8/17/2017,1,M268,,,,
3,2018,2/23/2018,0,M104,M003,,,
3,2013,9/5/2013,1,M021,,,,
4,2017,7/23/2017,1,M144,,,,
4,2017,6/9/2017,0,M219,,,,
1,2016,2/8/2016,0,M409,,,,
4,2014,5/21/2014,0,M181,,,,
4,2019,5/17/2019,1,M184,M240,,,
4,2017,7/30/2017,0,M153,,,,
2,2013,4/17/2013,1,M445,,,,
3,2019,8/30/2019,1,M027,M073,,,
1,2016,3/22/2016,0,M330,,,,
3,2017,6/15/2017,1,M021,,,,
3,2017,4/27/2017,0,M495,M020,M077,,
2,2016,9/3/2016,0,M484,M477,,,
2,2015,8/30/2015,1,M429,,,,
3,2014,7/30/2014,1,M027,,,,
4,2018,9/24/2018,1,M157,M230,M200,,
1,2018,1/27/2018,0,M300,,M407,,
1,2016,3/24/2016,1,M371,,,,
3,2019,7/15/2019,1,M021,M017,M086,M113,M053
1,2015,7/21/2015,0,M278,,,,
3,2017,9/19/2017,1,M053,M044,M010,,
3,2015,9/28/2015,0,M041,,,,
3,2018,8/31/2018,1,M003,M044,M081,M086,
1,2017,5/7/2017,1,M341,,,,
4,2019,6/12/2019,1,M545,,,,
4,2018,9/26/2018,1,M554,M130,,,
3,2017,7/16/2017,0,M495,,,,
3,2019,5/18/2019,0,M501,,,,
3,2018,8/23/2018,0,M044,M025,,,
1,2015,9/6/2015,1,M399,,,,
4,2018,4/24/2018,1,M204,,,,
3,2014,9/10/2014,1,M049,,,,
3,2018,1/12/2018,0,M011,,,,
4,2018,7/17/2018,1,M231,,,,
3,2019,7/3/2019,1,M030,M075,,,
1,2016,8/11/2016,0,M256,,,,
4,2015,7/29/2015,0,M208,,,,
2,2014,4/30/2014,0,M444,,,,
4,2017,4/5/2017,0,M245,,,,
1,2015,8/9/2015,1,M293,,,,
1,2017,8/30/2017,0,M396,,,,
3,2015,4/8/2015,1,M002,,,,
1,2015,2/18/2015,0,M252,,,,
3,2017,4/14/2017,0,M022,M036,,,
1,2016,2/21/2016,0,M270,,,,
4,2015,2/15/2015,1,M150,,,,
4,2017,3/2/2017,0,M161,,,,
4,2018,8/22/2018,0,M120,,,,
1,2018,12/13/2018,1,M273,,,,
4,2018,8/27/2018,1,M247,,,,
4,2019,2/8/2019,0,M202,,,,
3,2019,6/14/2019,1,M005,M027,,,
3,2014,9/24/2014,0,M046,,,,
2,2015,10/8/2015,1,M467,,,,
4,2017,8/11/2017,1,M199,,,,
3,2019,10/6/2019,0,M080,M104,,,
4,2019,7/19/2019,0,M553,,,,
1,2017,2/23/2017,0,M414,,,,
4,2018,4/27/2018,1,M135,M226,,,
4,2019,6/4/2019,0,M167,M241,,,
1,2015,3/14/2015,0,M342,,,,
4,2017,5/1/2017,1,M225,,,,
3,2015,9/21/2015,0,M034,,,,
4,2015,7/17/2015,0,M209,,,,
1,2016,3/5/2016,0,M280,,,,
4,2017,8/26/2017,1,M135,M230,M217,,
3,2017,5/12/2017,1,M026,M010,,,
1,2015,4/19/2015,1,M325,,,,
2,2016,9/7/2016,1,M434,M463,M486,,
1,2015,2/21/2015,0,M348,,,,
3,2017,3/30/2017,0,M022,,,,
2,2013,6/1/2013,1,M455,,,,
4,2019,5/1/2019,1,M134,,,,
4,2019,4/27/2019,0,M161,,,,
3,2017,4/2/2017,1,M053,M044,,,
1,2017,4/29/2017,0,M259,,,,
1,2016,8/29/2016,1,M272,,,,
4,2019,7/6/2019,0,M209,,,,
1,2017,6/7/2017,0,M366,,M340,M315,
3,2017,8/19/2017,1,M035,M027,M035,M079,M017
3,2013,10/14/2013,1,M012,,,,
3,2018,3/1/2018,1,M016,M062,,,
3,2017,3/26/2017,1,M082,M074,M075,,
3,2018,7/30/2018,0,M110,,,,
3,2019,1/17/2019,1,M005,M060,M011,,
4,2014,9/29/2014,1,M139,,,,
3,2019,2/5/2019,0,M011,M074,,,
4,2017,8/13/2017,0,M122,,,,
3,2015,9/15/2015,1,M005,,,,
1,2016,5/12/2016,1,M341,,,,
4,2015,5/26/2015,0,M145,,,,
3,2017,8/9/2017,0,M054,M076,M062,M011,M014
2,2014,9/5/2014,1,M424,,,,
4,2018,12/21/2018,1,M158,,,,
4,2016,12/8/2016,0,M186,,,,
4,2016,6/22/2016,0,M170,,,,
3,2017,7/15/2017,0,M052,M014,,,
3,2017,4/1/2017,1,M051,,,,
1,2014,1/28/2014,0,M288,,,,
3,2017,4/23/2017,1,M113,M035,M338,,
4,2016,3/31/2016,0,M220,,,,
3,2018,7/21/2018,1,M027,,,,
3,2019,7/25/2019,0,M110,,,,
3,2018,3/22/2018,0,M013,M067,,,
3,2019,7/11/2019,1,M113,M091,,,
3,2019,3/25/2019,0,M013,,,,
1,2015,2/13/2015,0,M352,M272,,,
3,2018,7/12/2018,1,M021,M053,,,
3,2017,5/23/2017,1,M117,,,,
1,2015,10/13/2015,1,M325,,,,
3,2019,3/22/2019,0,M104,,,,
3,2018,4/22/2018,0,M086,M034,,,
4,2014,8/19/2014,0,M156,,,,
4,2016,4/26/2016,1,M204,,,,
2,2013,6/9/2013,0,M448,,,,
3,2017,7/25/2017,0,M041,M002,,,
3,2017,2/22/2017,1,M048,M053,,,
4,2018,6/27/2018,1,M163,,,,
4,2017,7/24/2017,0,M170,M134,,,
3,2019,6/28/2019,1,M048,M042,,,
3,2018,4/15/2018,0,M044,M041,,,
3,2017,1/29/2017,1,M030,,,,
4,2016,2/7/2016,0,M170,,,,
2,2014,5/30/2014,1,M424,,,,
1,2016,6/14/2016,1,M320,,,,
4,2019,2/5/2019,0,M148,,,,
4,2018,2/23/2018,1,M187,,,,
4,2019,5/25/2019,1,M232,M247,,,
4,2017,5/20/2017,0,M179,,,,
1,2016,8/20/2016,1,M371,,,,
4,2017,8/10/2017,0,M202,,,,
4,2017,12/15/2017,0,M242,,,,
1,2016,8/31/2016,1,M272,,,,
3,2019,4/29/2019,0,M036,,,,
3,2018,8/20/2018,0,M080,M020,M496,,
3,2019,3/10/2019,1,M062,M008,,,
4,2017,9/21/2017,0,M125,M222,,,
3,2013,11/6/2013,0,M013,,,,
3,2019,7/9/2019,1,M027,M021,M079,,
1,2015,2/25/2015,0,M281,,,,
3,2014,11/6/2014,0,M029,,,,
4,2015,8/12/2015,1,M191,,,,
4,2017,1/24/2017,1,M143,,,,
1,2014,4/14/2014,1,M265,,,,
4,2017,9/20/2017,1,M548,,,,
4,2016,4/23/2016,1,M173,,,,
1,2016,2/11/2016,1,M375,,,,
3,2019,6/27/2019,1,M026,M082,M052,,
3,2018,4/15/2018,0,M076,,,,
3,2019,10/3/2019,1,M005,,,,
1,2015,9/12/2015,0,M290,,,,
4,2017,9/23/2017,0,M244,,,,
4,2016,1/24/2016,1,M232,,,,
1,2016,1/25/2016,0,M276,,,,
3,2018,3/11/2018,0,M495,,,,
1,2015,9/26/2015,0,M298,,,,
3,2015,9/24/2015,0,M004,,,,
3,2019,8/4/2019,1,M042,M016,M021,M052,M079
2,2014,8/27/2014,1,M457,,,,
4,2018,9/30/2018,1,M247,,,,
4,2016,8/3/2016,0,M161,,M149,,
1,2016,3/19/2016,1,M272,,,,
3,2019,5/21/2019,1,M003,M016,M053,M086,
4,2017,5/10/2017,1,M123,,,,
1,2017,10/8/2017,0,M316,,,,
4,2017,5/10/2017,1,M546,,,,
1,2015,2/28/2015,1,M377,,M382,,
4,2019,4/29/2019,1,M247,,,,
4,2019,6/30/2019,0,M179,,,,
3,2019,4/4/2019,0,M060,M022,,,
4,2017,7/21/2017,0,M202,,,,
3,2018,10/4/2018,1,M017,M009,,,
4,2017,9/6/2017,1,M216,,,,
2,2013,4/9/2013,1,M424,,,,
3,2017,9/7/2017,0,M079,M074,,,
1,2016,9/2/2016,1,M325,,,,
1,2018,4/6/2018,0,M350,,,,
4,2014,5/19/2014,1,M129,M168,,,
4,2017,4/26/2017,1,M221,M205,,,
4,2017,5/1/2017,0,M205,M134,,,
1,2015,8/12/2015,0,M333,,M320,,
4,2017,10/4/2017,1,M554,,,,
4,2017,6/8/2017,0,M211,,,,
4,2016,3/1/2016,0,M148,,,,
3,2017,7/17/2017,1,M002,,,,
1,2017,5/26/2017,0,M297,,M346,,
4,2016,12/4/2016,0,M222,,,,
4,2019,4/29/2019,1,M137,M209,,,
1,2016,7/7/2016,1,M326,,,,
4,2015,9/10/2015,1,M141,,,,
3,2015,11/7/2015,0,M010,,,,
2,2013,5/13/2013,1,M445,,,,
3,2016,8/12/2016,0,M034,,,,
3,2013,11/4/2013,0,M008,,,,
3,2015,7/15/2015,0,M010,,,,
1,2016,9/11/2016,0,M277,,,,
4,2017,7/4/2017,1,M184,M203,,,
1,2015,5/24/2015,0,M337,,,,
4,2017,6/12/2017,1,M150,,,,
3,2016,5/22/2016,0,M022,,,,
2,2015,7/22/2015,1,M395,,,,
3,2015,10/8/2015,0,M001,,,,
4,2019,2/27/2019,0,M175,,,,
3,2016,3/30/2016,1,M042,,,,
4,2017,3/16/2017,1,M221,,,,
4,2018,8/22/2018,0,M125,M214,M134,M170,
4,2019,4/13/2019,1,M134,,,,
4,2015,7/2/2015,0,M174,,,,
3,2017,7/12/2017,1,M017,M079,,,
1,2016,2/29/2016,0,M277,,,,
4,2017,7/3/2017,1,M204,,,,
4,2017,1/9/2017,1,M232,,,,
3,2017,9/26/2017,1,M062,M042,,,
4,2018,6/16/2018,1,M184,,,,
3,2019,4/8/2019,0,M054,,,,
4,2017,7/30/2017,1,M232,,,,
2,2014,4/10/2014,1,M395,,,,
4,2015,8/30/2015,1,M149,,M148,,
3,2018,8/16/2018,0,M060,M100,,,
3,2019,9/6/2019,0,M036,M013,,,
2,2017,9/2/2017,0,M433,,M480,M484,
4,2018,5/31/2018,1,M231,,,,
4,2018,10/6/2018,1,M134,,,,
4,2015,4/27/2015,0,M132,,,,
2,2015,9/12/2015,0,M463,,,,
3,2016,9/14/2016,0,M033,,,,
3,2017,7/12/2017,0,M093,M009,,,
2,2013,8/28/2013,0,M446,M425,,,
1,2018,3/2/2018,0,M405,,,,
4,2018,2/28/2018,1,M182,M166,,,
4,2018,2/8/2018,1,M157,,,,
3,2018,6/27/2018,0,M076,,,,
1,2015,2/3/2015,1,M262,,,,
3,2019,9/23/2019,1,M075,M082,M011,,
4,2017,5/30/2017,1,M157,M226,,,
3,2015,9/23/2015,1,M016,,,,
1,2016,11/21/2016,1,M257,M281,,,
1,2015,8/15/2015,1,M265,,,,
3,2016,8/17/2016,1,M042,,,,
4,2017,3/27/2017,0,M046,,,,
3,2018,4/19/2018,0,M041,M017,M026,M051,
3,2019,5/4/2019,1,M077,,,,
3,2017,7/23/2017,1,M030,M075,,,
4,2017,6/23/2017,1,M190,,,,
4,2018,5/17/2018,0,M233,,,,
3,2015,8/16/2015,1,M002,M011,,,
2,2015,9/10/2015,1,M434,,,,
2,2014,9/1/2014,0,M449,,M430,,
3,2017,3/31/2017,0,M376,M014,M494,,
4,2018,6/9/2018,1,M031,,,,
3,2018,4/18/2018,1,M100,M020,,,
3,2018,3/4/2018,1,M113,M021,,,
1,2016,2/10/2016,0,M392,,,,
3,2016,9/16/2016,1,M035,,,,
3,2019,9/4/2019,1,M082,M044,M017,,
1,2015,10/11/2015,1,M263,,,,
1,2016,6/22/2016,1,M341,,,,
2,2017,8/14/2017,0,M464,,,,
3,2019,3/19/2019,1,M063,,,,
3,2019,3/24/2019,0,M237,,,,
1,2016,3/31/2016,1,M413,,,,
4,2018,11/8/2018,0,M202,,,,
3,2014,8/20/2014,0,M028,,,,
4,2018,7/30/2018,1,M130,,,,
4,2019,2/22/2019,0,M179,M124,,,
1,2014,5/12/2014,0,M292,,,,
3,2019,5/9/2019,0,M086,M033,M053,M091,
3,2019,1/22/2019,1,M072,,,,
4,2018,9/18/2018,0,M245,M154,,,
3,2014,7/24/2014,0,M020,,,,
4,2017,7/23/2017,0,M174,M184,M139,,
1,2017,3/5/2017,0,M376,,,,
3,2019,8/23/2019,0,M006,M494,,,
4,2016,3/13/2016,0,M244,,,,
4,2015,5/21/2015,1,M190,,,,
3,2017,7/26/2017,0,M091,M086,M021,M081,M044
1,2016,7/18/2016,0,M279,,,,
1,2017,4/25/2017,0,M394,,,,
4,2018,4/30/2018,0,M202,,,,
4,2017,9/5/2017,1,M558,,,,
1,2014,9/11/2014,1,M359,,,,
4,2015,6/20/2015,0,M125,,,,
4,2018,8/27/2018,1,M217,M548,,,
3,2017,7/6/2017,0,M093,,,,
3,2019,7/22/2019,1,M100,M072,,,
1,2016,12/22/2016,1,M338,,,,
4,2019,6/27/2019,0,M230,,,,
3,2017,4/21/2017,0,M025,,,,
1,2016,2/28/2016,1,M351,,,,
4,2018,8/13/2018,1,M247,,,,
4,2017,5/2/2017,0,M046,,,,
4,2017,4/21/2017,0,M179,M548,,,
3,2015,10/16/2015,1,M018,,,,
4,2018,3/28/2018,1,M168,,,,
4,2017,5/4/2017,0,M179,,,,
3,2015,5/6/2015,1,M003,,,,
1,2016,7/16/2016,0,M294,,,,
4,2016,2/13/2016,0,M125,M156,,,
4,2019,6/9/2019,0,M201,,,,
4,2016,3/12/2016,0,M156,,,,
4,2019,5/29/2019,1,M548,,,,
4,2018,9/9/2018,1,M548,,,,
4,2017,5/1/2017,0,M152,,,,
4,2019,3/7/2019,0,M242,,,,
3,2018,8/13/2018,1,M009,M077,M078,M026,
1,2018,1/26/2018,0,M281,,,,
3,2018,7/24/2018,0,M093,M009,,,
4,2018,1/27/2018,0,M179,M205,,,
3,2018,4/4/2018,0,M014,M075,,,
2,2013,4/7/2013,1,M445,,,,
3,2019,5/22/2019,0,M086,M021,M091,M033,M035
3,2016,12/14/2016,0,M025,,,,
3,2014,7/8/2014,1,M005,,,,
4,2019,8/23/2019,1,M554,M130,,,
4,2017,8/22/2017,1,M166,M247,,,
1,2015,6/10/2015,1,M012,,,,
1,2014,6/29/2014,0,M305,,,,
2,2014,7/26/2014,1,M440,,,,
4,2017,8/16/2017,1,M129,,,,
4,2018,1/25/2018,1,M247,,,,
4,2019,2/3/2019,0,M226,,,,
4,2018,6/19/2018,1,M166,M221,M182,,
2,2015,4/23/2015,1,M434,,,,
4,2019,9/26/2019,1,M135,M186,M174,,
3,2019,5/7/2019,1,M005,,,,
2,2017,9/11/2017,1,M439,,M475,M373,
4,2017,5/2/2017,0,M151,,,,
3,2019,2/5/2019,1,M082,M027,,,
3,2019,5/19/2019,1,M496,M081,,,
1,2016,3/21/2016,0,M140,,,,
3,2017,7/15/2017,1,M035,M033,M041,,
3,2017,6/28/2017,0,M086,,,,
3,2017,8/29/2017,1,M027,M003,M021,,
2,2015,7/23/2015,0,M450,,,,
4,2018,7/11/2018,0,M233,,,,
3,2019,9/4/2019,1,M016,,,,
4,2019,5/15/2019,1,M231,,,,
3,2017,5/4/2017,0,M086,M091,M033,M021,
3,2017,5/26/2017,1,M031,,,,
1,2014,6/9/2014,0,M298,,M275,,
4,2017,2/22/2017,1,M129,,,,
3,2014,4/28/2014,0,M033,,,,
3,2013,7/6/2013,1,M026,,,,
1,2017,8/10/2017,0,M256,,,,
3,2018,4/11/2018,0,M073,M074,,,
3,2014,6/25/2014,1,M023,,,,
4,2017,2/15/2017,1,M130,,,,
1,2015,6/17/2015,0,M333,,,,
3,2019,7/19/2019,0,M011,M022,,,
3,2017,7/13/2017,1,M053,M091,M030,M080,
4,2019,7/16/2019,1,M221,M554,M149,M154,
3,2018,10/5/2018,1,M048,M079,M078,,
3,2019,2/7/2019,0,M086,M049,,,
3,2019,8/9/2019,1,M048,M005,,,
4,2015,8/8/2015,1,M124,,,,
3,2017,6/16/2017,1,M338,,,,
4,2017,1/24/2017,1,M154,,,,
1,2016,5/3/2016,0,M339,M256,,,
1,2017,7/7/2017,0,M302,,,,
4,2015,3/30/2015,0,M120,,,,
4,2018,4/25/2018,1,M184,,,,
4,2017,4/3/2017,1,M123,,,,
3,2014,10/27/2014,0,M019,,,,
2,2015,6/9/2015,1,M454,,,,
4,2019,9/18/2019,0,M211,M231,,,
1,2017,2/15/2017,0,M366,M389,,,
1,2015,3/2/2015,0,M367,,,,
3,2015,11/17/2015,0,M004,,M019,,
4,2018,7/5/2018,1,M236,,,,
3,2018,7/17/2018,0,M036,M035,M016,,
3,2017,5/22/2017,0,M036,M041,M005,M018,
1,2018,3/21/2018,0,M339,,,,
3,2018,8/14/2018,0,M060,,,,
4,2018,6/7/2018,1,M236,,,,
3,2018,6/27/2018,1,M030,,,,
3,2018,9/2/2018,1,M053,M003,,,
4,2016,4/9/2016,1,M255,,,,
4,2019,2/27/2019,1,M144,,,,
4,2019,8/16/2019,0,M244,,,,
3,2018,3/1/2018,1,M030,M044,M026,,
1,2017,8/31/2017,1,M263,,,,
4,2019,2/25/2019,1,M158,M550,M249,M149,
1,2014,3/17/2014,1,M338,,,,
1,2016,4/14/2016,1,M282,,,,
3,2016,6/21/2016,1,M009,,M027,,
4,2017,5/20/2017,1,M166,,,,
4,2019,6/24/2019,0,M240,,,,
1,2015,10/6/2015,0,M358,,,,
3,2013,10/24/2013,1,M007,,,,
3,2017,10/1/2017,1,M077,M047,,,
3,2018,8/16/2018,1,M071,M042,M047,,
4,2014,4/29/2014,0,M125,,,,
3,2017,8/11/2017,1,M027,M053,M078,M009,M060
3,2019,9/13/2019,1,M077,M022,,,
2,2017,9/26/2017,0,M433,,,,
3,2016,12/19/2016,0,M376,,,,
4,2015,6/8/2015,1,M166,,,,
1,2015,2/22/2015,1,M296,,,,
3,2019,3/17/2019,0,M033,M091,M086,,
3,2019,3/23/2019,0,M110,M080,,,
3,2015,8/17/2015,1,M040,,,,
4,2017,4/21/2017,0,M211,,M139,,
1,2018,5/27/2018,0,M358,,,,
3,2017,6/29/2017,1,M496,,,,
1,2014,3/23/2014,1,M351,,M001,,
1,2016,8/22/2016,0,M357,,,,
3,2019,8/12/2019,0,M086,M021,M017,,
4,2018,9/19/2018,1,M163,,,,
3,2017,5/14/2017,1,M053,M044,,,
4,2018,7/27/2018,1,M155,,M129,,
3,2015,5/22/2015,1,M002,,,,
4,2019,3/2/2019,1,M554,,,,
4,2019,3/27/2019,1,M168,,,,
3,2016,6/1/2016,0,M041,,,,
4,2016,6/6/2016,1,M163,,,,
3,2017,4/28/2017,0,M080,M026,,,
3,2018,8/1/2018,1,M035,M037,,,
4,2019,4/16/2019,1,M131,M154,,,
3,2017,9/6/2017,1,M071,M100,,,
3,2018,7/25/2018,1,M077,M104,M074,,
4,2018,5/16/2018,0,M151,,,,
4,2015,5/23/2015,1,M124,,,,
4,2018,7/25/2018,1,M157,,,,
3,2019,5/1/2019,0,M237,,,,
4,2017,8/22/2017,1,M158,,,,
1,2017,2/10/2017,1,M389,,,,
4,2014,9/22/2014,1,M155,,,,
3,2017,1/27/2017,1,M071,,,,
3,2014,11/23/2014,0,M029,,,,
4,2017,1/31/2017,0,M229,,,,
4,2019,8/17/2019,0,M229,,,,
4,2019,6/11/2019,0,M174,M222,M249,,
4,2016,7/27/2016,0,M159,,,,
3,2013,11/3/2013,1,M030,,,,
1,2017,5/16/2017,0,M390,,,,
3,2017,4/17/2017,0,M501,,,,
3,2017,8/26/2017,0,M011,M009,,,
3,2015,11/20/2015,0,M011,,,,
4,2018,6/14/2018,1,M135,M221,,,
4,2019,9/25/2019,1,M549,M229,M221,,
4,2015,8/19/2015,1,M149,,,,
3,2017,2/22/2017,1,M062,,,,
1,2018,11/21/2018,0,M314,M340,,,
3,2016,9/4/2016,1,M043,,,,
2,2013,6/3/2013,1,M429,,,,
3,2017,7/23/2017,0,M041,M091,,,
1,2016,2/9/2016,0,M292,,,,
1,2016,7/6/2016,0,M322,,,,
3,2016,4/10/2016,0,M014,,,,
1,2016,1/26/2016,1,M223,,,,
1,2016,3/1/2016,1,M389,,,,
1,2017,5/30/2017,0,M316,,,,
4,2017,9/30/2017,1,M144,,,,
3,2017,9/11/2017,0,M093,M048,,,
4,2018,4/1/2018,0,M226,,,,
4,2018,8/23/2018,1,M204,,,,
4,2015,3/20/2015,0,M132,,,,
2,2017,9/11/2017,1,M468,,,,
4,2017,4/26/2017,1,M124,,,,
4,2016,5/6/2016,0,M205,,,,
3,2014,8/27/2014,0,M025,,,,
4,2019,5/12/2019,1,M217,,,,
4,2018,1/17/2018,1,M157,,,,
4,2019,8/28/2019,1,M157,,,,
3,2017,8/19/2017,0,M006,M013,M020,,
4,2015,9/8/2015,1,M135,,,,
3,2018,6/16/2018,0,M237,,,,
3,2019,10/2/2019,1,M062,M054,M013,,
1,2016,3/31/2016,0,M369,,,,
1,2016,3/29/2016,0,M368,M396,,,
1,2017,1/22/2017,0,M378,,,,
4,2016,7/28/2016,1,M141,,,,
4,2015,9/16/2015,0,M145,,,,
4,2016,5/8/2016,0,M205,,,,
4,2016,5/25/2016,0,M179,,,,
3,2017,4/1/2017,1,M338,M035,,,
4,2016,5/21/2016,0,M215,,,,
4,2017,2/20/2017,0,M152,,,,
1,2017,3/28/2017,1,M401,,,,
3,2014,9/28/2014,1,M005,,,,
1,2014,6/2/2014,0,M322,,,,
3,2017,8/13/2017,1,M062,M093,,,
1,2016,8/18/2016,1,M325,,M296,,
4,2017,6/26/2017,1,M149,,,,
2,2016,9/19/2016,1,M441,,M456,M485,
4,2019,8/16/2019,1,M129,,,,
4,2017,9/23/2017,0,M205,M182,,,
4,2018,8/17/2018,0,M175,,,,
1,2017,6/23/2017,0,M372,,M290,,
4,2017,9/17/2017,1,M031,,,,
3,2018,7/22/2018,0,M495,M011,M041,,
1,2015,10/5/2015,1,M263,,,,
3,2017,8/4/2017,1,M078,M022,,,
3,2017,6/1/2017,0,M006,,,,
3,2018,7/26/2018,0,M097,,,,
3,2016,10/6/2016,1,M009,,M002,,
4,2018,9/21/2018,0,M125,M240,,,
3,2014,6/15/2014,1,M015,M001,M026,,M013
1,2015,2/17/2015,1,M309,,,,
4,2017,2/18/2017,0,M132,,,,
3,2018,5/15/2018,0,M044,M113,,,
4,2017,2/14/2017,0,M050,,,,
3,2018,5/20/2018,1,M042,,,,
3,2017,1/16/2017,0,M086,M091,M104,,
4,2019,5/1/2019,0,M246,,,,
4,2017,4/24/2017,1,M154,,,,
1,2015,8/18/2015,1,M374,,,,
1,2015,8/11/2015,0,M256,,,,
1,2018,11/18/2018,1,M326,,,,
4,2017,7/3/2017,1,M163,,,,
2,2016,8/17/2016,1,M424,,,,
3,2018,1/28/2018,1,M021,M060,M073,,
1,2015,1/26/2015,0,M314,,,,
4,2017,9/2/2017,1,M040,,,,
4,2016,5/24/2016,0,M205,,,,
2,2014,5/30/2014,0,M433,,,,
3,2013,9/16/2013,1,M009,,,,
3,2019,7/7/2019,0,M036,M080,,,
2,2013,6/3/2013,0,M448,,,,
4,2018,5/31/2018,1,M239,M158,,,
3,2018,7/2/2018,1,M002,,,,
4,2017,4/6/2017,1,M137,,,,
1,2018,7/23/2018,0,M332,,,,
4,2016,5/8/2016,1,M190,,M160,,
4,2019,1/3/2019,0,M159,,,,
4,2018,9/9/2018,1,M221,,,,
4,2018,4/12/2018,0,M125,,,,
3,2014,10/7/2014,1,M003,,,,
3,2019,5/2/2019,0,M014,M008,,,
3,2014,5/23/2014,1,M048,,,,
3,2019,4/7/2019,1,M051,,,,
4,2019,1/18/2019,0,M147,,,,
3,2019,9/28/2019,1,M077,M048,M027,M093,
1,2016,5/5/2016,1,M311,,,,
